id,year,annual_inc,income_cat,loan_amount,recoveries
1036421,2011,30000,1,6000,0
1032953,2011,47500,1,3500,0
1031371,2011,45000,1,4000,0
1031944,2011,50000,1,12100,0
1036305,2011,60000,1,20000,26.52
1032535,2011,25000,1,8500,0
1036334,2011,90000,1,15000,0
1036331,2011,43000,1,15600,0
1012847,2011,65000,1,10000,0
1036343,2011,78000,1,2400,0
1021515,2011,102000,2,12000,0
1036336,2011,60000,1,19000,638.4
1036337,2011,40000,1,8000,0
927235,2011,51000,1,10000,10.97
1033744,2011,125000,2,9000,0
1036314,2011,158000,2,26375,0
924776,2011,72000,1,10000,0
1036132,2011,21000,1,10000,0
1035167,2011,65000,1,12600,0
1025117,2011,110000,2,6000,0
1036129,2011,56000,1,12800,0
1036262,2011,135800,2,13000,0
1036112,2011,72000,1,8000,0
1036078,2011,102000,2,6975,0
1036259,2011,53100,1,13000,0
1036237,2011,65000,1,12000,0
1036102,2011,80000,1,5000,0
1036084,2011,101000,2,17000,0
1036069,2011,38000,1,12800,637.16
1036224,2011,67171,1,1600,0
1036064,2011,30000,1,1200,0
1036060,2011,65000,1,26300,16.28
1034612,2011,56791,1,18800,12.94
1036042,2011,36000,1,12000,0
1036047,2011,111000,2,28000,0
1000862,2011,9960,1,3125,0
1036041,2011,110000,2,20000,0
1036036,2011,72000,1,20000,0
1036030,2011,53000,1,5000,0
1036025,2011,115000,2,19000,0
1036190,2011,73440,1,35000,0
1036017,2011,47000,1,8000,259.47
1036015,2011,40000,1,7200,0
1036008,2011,45000,1,2400,0
1018242,2011,87000,1,25000,1966.09
1035987,2011,55000,1,24250,0
1035990,2011,36400,1,12000,0
909492,2011,90000,1,15000,0
1035913,2011,45000,1,19200,0
1035963,2011,80000,1,9500,0
1035891,2011,45000,1,20000,0
1035884,2011,45000,1,9000,0
1035858,2011,68000,1,16000,0
1035859,2011,60000,1,19600,0
1035719,2011,58000,1,18800,0
1035851,2011,75000,1,10000,0
1035817,2011,51400,1,20000,2062.96
1029082,2011,21600,1,9750,310.89
1035681,2011,90000,1,35000,0
1031901,2011,63000,1,20000,0
1035812,2011,72000,1,12000,0
1035655,2011,50000,1,8000,0
1012570,2011,67000,1,28000,0
1035619,2011,93000,1,6000,0
1035647,2011,109000,2,16000,0
1035771,2011,45000,1,19600,0
1035774,2011,55000,1,11500,0
1035636,2011,28800,1,3000,0
1035631,2011,53000,1,5000,0
1035775,2011,54000,1,7000,315.09
1035428,2011,65000,1,23325,0
1035597,2011,225000,3,22200,0
1035594,2011,34500,1,14675,0
1035518,2011,75000,1,14400,1344.29
1033270,2011,75000,1,28000,0
1035582,2011,65000,1,12000,0
1035381,2011,31000,1,15000,10.4
1035487,2011,33000,1,15000,0
1034421,2011,36000,1,15850,0
1035349,2011,46000,1,12000,0
1035481,2011,25000,1,1800,75.71
1035373,2011,30000,1,3200,0
1035463,2011,90000,1,17000,0
1035436,2011,32000,1,5500,0
1035444,2011,42000,1,10000,0
1035442,2011,35000,1,11600,0
1015561,2011,62000,1,16000,0
1035425,2011,95300,1,35000,0
1035424,2011,26000,1,11100,808.2
1035295,2011,38400,1,13000,0
1035408,2011,45000,1,12250,0
1034363,2011,72000,1,29100,33.15
1035402,2011,82000,1,21600,1858.89
1035284,2011,61000,1,10000,0
1035386,2011,58000,1,29100,0
1035392,2011,65000,1,2000,0
1035273,2011,20000,1,9500,0
1035255,2011,95000,1,21000,0
1035215,2011,35000,1,11300,0
1034441,2011,42500,1,12000,0
1035160,2011,75000,1,15800,0
1035219,2011,68000,1,18000,0
1030266,2011,37000,1,6400,0
1035202,2011,30000,1,6000,0
1035203,2011,55000,1,6000,0
1030351,2011,21600,1,5000,0
1027926,2011,103000,2,26400,0
1035174,2011,70000,1,11300,0
1035176,2011,86000,1,14000,0
1035105,2011,50000,1,15000,0
1035171,2011,102000,2,23600,0
1034394,2011,36000,1,5100,0
1035162,2011,75000,1,7500,0
1035053,2011,58000,1,10000,0
1035086,2011,36000,1,6000,0
1034948,2011,100000,1,2000,0
1034598,2011,45000,1,6000,0
1035079,2011,55000,1,18000,0
1035067,2011,49000,1,10000,0
1034932,2011,85000,1,24000,0
1034923,2011,26000,1,10000,0
1035063,2011,40000,1,10000,0
1030426,2011,45136,1,10175,0
1035062,2011,78050,1,17000,5636.36
1022965,2011,32000,1,5600,0
1034896,2011,102000,2,20000,1082.34
1034912,2011,50000,1,10000,0
1035054,2011,46000,1,5600,0
1035051,2011,136000,2,2800,0
1034899,2011,62100,1,9600,0
1008652,2011,88620,1,24000,0
1035025,2011,61938,1,18400,16.34
1034802,2011,98400,1,9000,0
1035032,2011,65000,1,30750,0
1035022,2011,30000,1,6000,0
1034865,2011,41000,1,5000,254.99
1034832,2011,240000,3,33600,0
1034816,2011,48000,1,10000,0
1034807,2011,55000,1,16800,796.02
1034803,2011,52000,1,16550,0
1034970,2011,48000,1,12000,0
1033565,2011,85500,1,22000,2286.56
1034757,2011,75000,1,10800,510.58
1034746,2011,50000,1,7200,0
1034776,2011,25000,1,10625,0
1034778,2011,35000,1,5000,227.33
1034771,2011,49640,1,10000,0
1034552,2011,40752,1,5000,0
1034550,2011,62000,1,8400,0
1034733,2011,50000,1,25000,1309.5
1034539,2011,72000,1,24000,0
1034722,2011,95000,1,4800,0
1034529,2011,78000,1,14000,0
1034518,2011,125000,2,7000,0
1034517,2011,50000,1,15000,0
1034507,2011,38000,1,13000,0
1034512,2011,125000,2,30000,0
1034692,2011,32000,1,6400,0
1034684,2011,51000,1,5650,0
1034502,2011,60000,1,7000,0
1034463,2011,25000,1,8500,0
1034368,2011,60000,1,28000,0
1030638,2011,37740,1,7000,0
1034454,2011,96000,1,30000,0
1034632,2011,94500,1,20000,0
1034427,2011,32000,1,6000,0
1034418,2011,72000,1,10000,0
1034587,2011,100000,1,12000,0
1025155,2011,100000,1,12500,0
1034346,2011,64800,1,15000,0
1034396,2011,38000,1,16450,0
1034389,2011,39420,1,2500,0
1031076,2011,15000,1,6200,0
1034326,2011,62000,1,12000,0
1034112,2011,45000,1,10000,0
1032244,2011,30000,1,4800,0
1034124,2011,60000,1,17050,0
1034335,2011,70000,1,15000,0
1033959,2011,23000,1,12700,0
1034117,2011,110000,2,35000,0
1034017,2011,48000,1,12000,2330.6
1034316,2011,48000,1,15000,0
1034236,2011,70000,1,24000,0
1034299,2011,185000,2,35000,0
1034287,2011,36840,1,11200,0
1034063,2011,50000,1,7000,0
1034283,2011,55000,1,6200,0
1034285,2011,60000,1,20000,0
1034059,2011,81500,1,35000,3918.69
1034032,2011,48000,1,12000,0
1034262,2011,82000,1,8500,0
1034247,2011,45000,1,12000,0
1034255,2011,50000,1,12000,0
1034051,2011,56508,1,20000,1515.49
1034218,2011,57460,1,10400,0
1034228,2011,60400,1,5000,0
1033995,2011,34000,1,8400,0
1033998,2011,98000,1,24000,0
1034013,2011,100000,1,20000,0
1032493,2011,41000,1,12300,0
1033990,2011,50000,1,11000,0
1033999,2011,49500,1,18950,0
1034179,2011,35000,1,12000,0
1033980,2011,50000,1,20000,0
1033954,2011,29000,1,3650,0
1033948,2011,159500,2,12000,186.65
1033938,2011,56000,1,7200,0
1033977,2011,91000,1,33950,0
1033927,2011,85000,1,13000,0
1033590,2011,41000,1,12600,0
1033754,2011,60000,1,15000,0
1033743,2011,50000,1,4250,0
1033888,2011,62000,1,7000,0
1033918,2011,97000,1,1500,0
1033741,2011,200000,2,25000,0
1033715,2011,85000,1,15600,0
1033719,2011,110000,2,21000,0
1033717,2011,65918,1,20000,0
1033885,2011,55000,1,20000,1021.45
1033865,2011,42900,1,12000,0
1033711,2011,51000,1,10000,0
1028694,2011,51300,1,5800,0
1033835,2011,45000,1,2400,0
1033887,2011,60000,1,28100,0
750710,2011,72000,1,4500,0
1033679,2011,26000,1,4800,0
1033837,2011,45600,1,5000,0
1033681,2011,77000,1,18000,0
1033691,2011,56900,1,25000,0
1033868,2011,140000,2,18000,0
1033854,2011,72000,1,6000,0
1033669,2011,143000,2,35000,0
1033838,2011,83000,1,27000,0
1033663,2011,45600,1,3000,0
1033826,2011,68000,1,10000,0
1033807,2011,70000,1,10125,0
922483,2011,47000,1,8000,0
1033633,2011,45000,1,10000,0
1012332,2011,121000,2,35000,0
1033554,2011,82900,1,21600,0
1033606,2011,110000,2,12000,0
1033601,2011,49000,1,6000,0
1033561,2011,70000,1,14000,0
1033765,2011,50000,1,8000,0
1033553,2011,33936,1,14000,0
1033330,2011,38000,1,8000,0
1031499,2011,125000,2,21000,0
1033569,2011,70000,1,22000,2158.39
1025389,2011,28800,1,6000,0
1033285,2011,130000,2,15000,0
1033318,2011,54000,1,5200,0
1033192,2011,40000,1,17500,0
1033487,2011,50000,1,6400,0
1033480,2011,22000,1,3825,0
1033498,2011,60000,1,21000,0
1033276,2011,72000,1,14000,0
1033481,2011,50000,1,18950,0
1033307,2011,40000,1,3000,0
1016253,2011,48000,1,2400,13.26
1033301,2011,75000,1,6000,0
1033280,2011,115000,2,16000,0
1033249,2011,90000,1,18000,0
1033445,2011,25000,1,10000,0
1033264,2011,35000,1,2125,0
1033444,2011,34000,1,7500,0
1033259,2011,80000,1,10000,0
972799,2011,70000,1,21000,0
1026867,2011,250000,3,25000,0
1031899,2011,40000,1,16000,0
1025542,2011,60000,1,20000,0
1033410,2011,106000,2,3600,0
1030924,2011,99996,1,20000,0
1033362,2011,98000,1,24000,0
1033173,2011,50000,1,19075,0
1033154,2011,81600,1,10000,0
1032954,2011,25000,1,8000,0
1032956,2011,11820,1,1000,0
1032949,2011,15456,1,4000,0
1031222,2011,46000,1,18800,932.41
1032935,2011,84000,1,14000,0
1033120,2011,29000,1,15000,0
1033115,2011,140000,2,16775,0
1032923,2011,25000,1,6325,0
1033099,2011,75000,1,5700,0
1033086,2011,35000,1,13225,0
1032887,2011,31000,1,10000,0
1032885,2011,100000,1,13500,0
1033063,2011,60000,1,12000,0
1022403,2011,45000,1,15000,0
1033047,2011,59670,1,20200,2240.16
1033033,2011,95000,1,20000,679.72
1030816,2011,112000,2,12000,0
1033026,2011,66000,1,25975,0
1030809,2011,54000,1,10600,0
1032990,2011,35000,1,13475,0
1032540,2011,48000,1,4000,0
1032764,2011,98580,1,5000,0
1032577,2011,67000,1,7500,238.57
1032771,2011,42000,1,21000,1019.16
1032547,2011,40000,1,9600,0
1032963,2011,75000,1,10000,0
1032563,2011,27302,1,3725,0
1032337,2011,46500,1,19425,1625.63
1032474,2011,62000,1,25900,0
1032352,2011,100000,1,30000,2632.2
1032357,2011,37500,1,13000,0
1032334,2011,48575,1,15600,0
1032302,2011,64049,1,20000,0
1032486,2011,107000,2,10000,0
1032519,2011,72000,1,8000,0
1032503,2011,25000,1,12000,0
1032502,2011,97000,1,12000,0
1031068,2011,42000,1,4000,0
1032489,2011,60000,1,9750,0
1029064,2011,86000,1,24000,0
1032477,2011,132500,2,35000,0
1032475,2011,135000,2,3125,0
1032473,2011,140000,2,12000,0
1032466,2011,84000,1,17500,0
1032453,2011,90000,1,6000,0
1032251,2011,38000,1,15000,0
1032260,2011,36000,1,8000,870.17
1032430,2011,129000,2,28000,0
1000115,2011,161000,2,30000,0
1032417,2011,157000,2,28000,0
1032418,2011,24000,1,1000,0
1032408,2011,47600,1,23800,0
1032214,2011,50000,1,17000,0
1032392,2011,50000,1,18000,1832.64
1032213,2011,57840,1,13500,0
1031828,2011,75000,1,24000,0
1032366,2011,85000,1,3600,0
1032150,2011,50000,1,15000,0
1032171,2011,53200,1,1000,0
896003,2011,110000,2,30000,1628.03
1019193,2011,36000,1,3600,0
1032166,2011,56510,1,15500,0
1032131,2011,40000,1,14000,0
1032120,2011,29000,1,6400,0
1032098,2011,45000,1,3600,0
1014798,2011,115000,2,14000,0
1032083,2011,25000,1,4025,0
1032091,2011,59000,1,15000,0
1031920,2011,9600,1,2600,0
1032053,2011,32968,1,16500,0
1032073,2011,96000,1,15000,0
1032057,2011,23000,1,8875,0
1031861,2011,61000,1,30000,1583.38
1032016,2011,120000,2,23000,0
1032020,2011,21000,1,3825,0
1032007,2011,55000,1,11100,0
1031719,2011,40000,1,12000,0
1031991,2011,77000,1,8900,894.56
1032002,2011,120000,2,12000,0
1031998,2011,15000,1,3000,0
1030151,2011,32000,1,5600,0
1031808,2011,43000,1,12000,0
1031969,2011,60000,1,12000,0
1031809,2011,113000,2,25000,0
1031780,2011,87000,1,12000,558.34
1031967,2011,165000,2,35000,0
1029762,2011,70000,1,30000,0
1030280,2011,62000,1,10000,1400
1031706,2011,72800,1,21600,0
985283,2011,60780,1,8000,12.74
1031678,2011,62000,1,6000,0
1013587,2011,281000,3,15000,0
1031521,2011,75000,1,35000,3328.96
998706,2011,77500,1,14400,0
1031720,2011,75600,1,10500,0
1031691,2011,51000,1,9000,390.9
1031519,2011,55000,1,10900,0
1031501,2011,140000,2,17600,0
1022421,2011,40000,1,1800,59.76
1031500,2011,63000,1,14000,686.9
1031599,2011,102672,2,10000,0
1031471,2011,46443,1,6000,0
1031659,2011,36000,1,5200,0
1031490,2011,61650,1,6500,0
1031642,2011,45500,1,10000,0
1030254,2011,35000,1,8000,0
1031647,2011,43200,1,2800,98.65
1031612,2011,97000,1,35000,0
1031645,2011,125000,2,12000,0
1031425,2011,52000,1,11200,0
1031462,2011,23000,1,8000,361.84
1031468,2011,45600,1,14825,499.1
1031631,2011,70000,1,6100,0
1031052,2011,60000,1,17000,0
1031139,2011,64000,1,16000,0
1031570,2011,24000,1,1500,0
1031446,2011,80000,1,6500,0
1031605,2011,107000,2,5500,0
1004345,2011,50000,1,10000,0
1018736,2011,36648,1,7125,0
1031564,2011,81000,1,14000,0
1031567,2011,52000,1,11000,0
1031583,2011,83000,1,3000,0
1031352,2011,66000,1,15850,0
1031381,2011,43700,1,12000,0
1031379,2011,57000,1,29700,0
1031247,2011,28000,1,6500,0
1008332,2011,55000,1,2800,0
1031138,2011,50000,1,10000,0
1031117,2011,82000,1,30000,0
1031306,2011,50000,1,8000,0
1031278,2011,61234,1,12000,913.04
1029623,2011,101000,2,35000,0
1031074,2011,180000,2,30000,0
1021474,2011,57240,1,9000,0
1031249,2011,43000,1,3000,0
1030451,2011,30000,1,7925,0
1031054,2011,36000,1,18000,2451.06
1024037,2011,54600,1,24575,1291.43
1031219,2011,85000,1,15000,0
1031213,2011,63200,1,15000,0
1030248,2011,105000,2,12000,0
1031026,2011,70000,1,15000,0
1031193,2011,62502,1,6400,0
1031189,2011,50620,1,14125,0
1031003,2011,115000,2,4000,0
1030982,2011,120000,2,35000,0
1031168,2011,75000,1,14950,0
1030918,2011,53000,1,16000,0
1031175,2011,60000,1,2500,0
1030940,2011,40000,1,12000,0
1030947,2011,73000,1,15000,0
1020983,2011,56000,1,1000,0
1030732,2011,110000,2,1200,0
1030728,2011,45000,1,16000,0
1026877,2011,40452,1,4000,0
1030869,2011,70000,1,9450,0
985043,2011,43200,1,17000,0
1030634,2011,67816,1,13600,0
1030851,2011,26453,1,7200,0
1030656,2011,40000,1,17475,0
1030625,2011,75000,1,16000,0
1030607,2011,75000,1,15000,0
1030131,2011,55200,1,12000,0
950920,2011,98500,1,35000,0
1030552,2011,36800,1,12400,0
1030237,2011,61440,1,2500,0
1025626,2011,41196,1,7200,0
1030803,2011,64400,1,12000,0
1030796,2011,50000,1,6000,0
1030782,2011,33200,1,10000,0
1026295,2011,95000,1,15000,14.74
1030338,2011,82500,1,20000,0
1030567,2011,87000,1,4000,0
1030578,2011,100000,1,14400,0
1030778,2011,39000,1,12800,1137.4
1030534,2011,45000,1,12800,0
1030558,2011,34200,1,12000,11.72
1030354,2011,51000,1,10625,3536.57
1030551,2011,60000,1,7500,235.98
1030282,2011,64500,1,14750,0
1030291,2011,95950,1,17500,0
1030324,2011,88000,1,16000,0
1030283,2011,26000,1,6700,0
1030284,2011,24000,1,7000,0
1028899,2011,30000,1,6625,0
1030264,2011,25000,1,12000,54.34
1030413,2011,48226,1,7000,0
1030450,2011,65000,1,7000,0
977111,2011,100500,2,35000,0
1030250,2011,38000,1,1000,0
1026933,2011,34320,1,16000,0
1030423,2011,52000,1,10000,0
1030425,2011,50000,1,10500,0
1022290,2011,80000,1,25000,0
1030431,2011,55000,1,3100,0
1030218,2011,39600,1,25000,0
1030418,2011,48000,1,2500,0
1030394,2011,70000,1,9000,0
1030215,2011,26000,1,1600,0
1030381,2011,115000,2,10800,0
1030384,2011,75000,1,20000,0
1030372,2011,98000,1,8000,0
1029649,2011,37000,1,12000,0
1030161,2011,40000,1,5000,0
1029933,2011,63000,1,6000,0
1029889,2011,40000,1,8600,0
1030106,2011,29000,1,9450,0
1029900,2011,36850,1,5200,0
1024123,2011,120000,2,6000,0
1029868,2011,30000,1,2800,0
1030060,2011,53208,1,8500,0
1028867,2011,98000,1,27000,1331.6
1029847,2011,38400,1,3200,0
1029839,2011,40800,1,17050,0
1029819,2011,65000,1,18000,0
1030004,2011,40000,1,6200,0
1029791,2011,50000,1,8000,0
1029783,2011,47000,1,12000,0
1029654,2011,45000,1,20000,0
1029792,2011,22800,1,3000,0
1029779,2011,80000,1,10000,460.93
1029778,2011,30188,1,8000,0
1029535,2011,103000,2,14000,0
1019588,2011,57000,1,22000,0
1028780,2011,85000,1,16000,0
1029506,2011,64800,1,4500,0
1028990,2011,70000,1,8000,0
1027930,2011,106300,2,5000,0
1029687,2011,31200,1,15000,0
1029648,2011,98000,1,35000,0
1029645,2011,35000,1,16000,0
1026337,2011,94104,1,14400,0
1029488,2011,277000,3,35000,0
1026246,2011,65000,1,17000,0
1029617,2011,64000,1,15000,0
1023925,2011,36000,1,5600,0
1029357,2011,54000,1,9000,0
1029359,2011,48000,1,9000,0
1029118,2011,42000,1,8800,0
1029340,2011,45000,1,8000,0
1029332,2011,38000,1,10000,0
1029334,2011,39996,1,12000,584.84
1029089,2011,36000,1,5000,0
1029084,2011,74999,1,16000,0
1029273,2011,69600,1,1925,0
1029309,2011,80856,1,20000,0
1029304,2011,78000,1,4200,0
1028983,2011,65004,1,15000,0
1029013,2011,45000,1,5200,0
1029240,2011,110000,2,16000,0
1029224,2011,15000,1,2700,0
1029200,2011,40000,1,4500,241.01
1028987,2011,40000,1,2100,0
1029186,2011,70000,1,1000,0
1028969,2011,55000,1,4000,0
943149,2011,42000,1,13000,0
1028903,2011,140000,2,28000,0
1028703,2011,51000,1,22400,0
1028698,2011,150000,2,16000,0
1019316,2011,125000,2,30500,0
1028886,2011,43200,1,3000,0
1018297,2011,220000,3,30000,0
1028681,2011,85000,1,20000,0
1028864,2011,42000,1,4900,0
1028658,2011,75000,1,12000,2517.22
1028866,2011,120000,2,20000,0
1028649,2011,39000,1,7000,0
1028635,2011,52000,1,3600,0
1028829,2011,42996,1,13200,0
1028850,2011,20400,1,6000,0
1028819,2011,408000,3,35000,0
1028574,2011,37440,1,7000,0
1028809,2011,160000,2,35000,0
1027054,2011,75000,1,21600,0
1028586,2011,39000,1,7000,320.68
1028591,2011,45000,1,10500,18.98
1028147,2011,66000,1,15575,0
1028222,2011,108000,2,14000,0
1028224,2011,35500,1,16000,0
1028180,2011,42000,1,3000,0
1028216,2011,35000,1,7200,142.19
1028400,2011,38000,1,3200,0
1026621,2011,150000,2,30000,0
1028169,2011,70000,1,15600,0
1028164,2011,51600,1,5600,320.33
1026247,2011,37000,1,3000,0
1026750,2011,55000,1,18000,0
914377,2011,30000,1,7200,0
1028145,2011,120000,2,16000,0
1027931,2011,39192,1,3000,0
1026320,2011,65000,1,24000,0
1028095,2011,50000,1,6000,0
1027779,2011,45000,1,15000,0
1028073,2011,162480,2,25000,0
1012913,2011,60000,1,10000,0
1028074,2011,36000,1,15000,0
1027861,2011,97008,1,5000,0
1026865,2011,89028,1,30000,0
1027858,2011,22000,1,5000,0
1028056,2011,120000,2,7500,0
1027783,2011,64620,1,35000,0
1028052,2011,75000,1,16800,0
1026242,2011,97936,1,35000,0
1027822,2011,58000,1,1800,0
1022057,2011,63336,1,16000,0
1027992,2011,90000,1,3000,0
1027785,2011,40000,1,5000,0
1027807,2011,64480,1,24000,1230.27
1027973,2011,25000,1,13000,0
1026729,2011,30000,1,4000,0
1027969,2011,150000,2,25000,0
1027758,2011,85000,1,15000,0
1019275,2011,120000,2,35000,0
1024548,2011,56000,1,10000,0
1027479,2011,73000,1,10000,0
1027375,2011,45000,1,14400,0
1019978,2011,108600,2,35000,1857.55
1014115,2011,12000,1,6075,0
1026919,2011,62400,1,8000,0
1027614,2011,57000,1,20000,0
1026271,2011,125000,2,35000,0
997918,2011,48000,1,17400,1684.19
904606,2011,32000,1,16000,0
1025461,2011,53616,1,1600,0
1027372,2011,50400,1,12800,0
1027067,2011,70000,1,7750,0
1027182,2011,49989,1,18000,1992.42
1027164,2011,95000,1,5700,0
1017792,2011,52000,1,12000,0
1025371,2011,31200,1,6000,0
1026934,2011,130000,2,3000,0
1026983,2011,36000,1,5600,0
1026962,2011,33000,1,8000,0
1026727,2011,100000,1,30000,0
1025258,2011,85000,1,20000,0
1026856,2011,60000,1,10000,0
984141,2011,50400,1,24000,0
823400,2011,95000,1,10800,0
1025950,2011,90000,1,17600,1790.44
1026671,2011,53000,1,5100,0
1026806,2011,77000,1,6000,0
1026657,2011,55000,1,1400,0
1026627,2011,74500,1,8000,0
1026529,2011,40000,1,7500,0
1026766,2011,28800,1,3175,0
1026770,2011,96720,1,18000,0
1026553,2011,99275,1,10000,0
1026623,2011,73000,1,7000,0
1025947,2011,50000,1,20000,950.2
1024935,2011,85000,1,20500,0
1026599,2011,39000,1,14800,0
1026594,2011,135000,2,30000,2395.87
1026512,2011,66000,1,3000,0
896950,2011,51000,1,5800,0
1026526,2011,52500,1,4000,0
991586,2011,40000,1,6000,0
1023170,2011,77000,1,32275,0
1011358,2011,162000,2,35000,1517.25
1026310,2011,50004,1,7800,0
1026458,2011,27600,1,6000,0
1026463,2011,60000,1,6300,340.62
1026434,2011,60000,1,18000,2984.53
1019989,2011,36400,1,5000,0
1026311,2011,72000,1,16000,659.56
1026450,2011,24000,1,5000,0
1026301,2011,62200,1,12000,0
1024126,2011,50000,1,12000,839.31
1011810,2011,76800,1,30000,0
1026435,2011,41000,1,1300,0
1025821,2011,84000,1,16000,0
1026409,2011,96000,1,11250,0
1026420,2011,52800,1,7000,0
1026237,2011,52000,1,5000,0
1018943,2011,64000,1,8000,0
1026221,2011,38400,1,12000,0
1017595,2011,48000,1,4000,0
966961,2011,130000,2,7000,0
1026363,2011,70920,1,7600,0
973804,2011,93000,1,20000,0
1026192,2011,48132,1,10000,0
1026191,2011,42000,1,8000,0
1014580,2011,60000,1,12000,0
1026174,2011,33000,1,16500,548.09
1025865,2011,15000,1,4475,0
1025734,2011,17000,1,5750,0
1020226,2011,75000,1,14600,0
1025211,2011,75000,1,11200,0
1021469,2011,77000,1,4900,0
1025052,2011,127500,2,10000,0
1025555,2011,143000,2,16000,0
1022570,2011,68400,1,25200,0
1025554,2011,90000,1,18650,613.69
1013780,2011,64000,1,12000,0
1025533,2011,90000,1,3600,0
897096,2011,48000,1,15600,0
1025633,2011,60000,1,15000,0
1025609,2011,88900,1,19200,0
1020563,2011,60000,1,9600,0
1025512,2011,83625,1,13200,0
1024268,2011,50000,1,16000,0
1025596,2011,60000,1,12000,438.41
1025583,2011,93000,1,12000,838.12
1025585,2011,75000,1,4000,0
1025579,2011,40000,1,5000,2890.4
1025574,2011,102500,2,30000,1632.88
1025160,2011,146000,2,35000,0
1022522,2011,46000,1,5000,0
1011178,2011,60000,1,6000,0
1025411,2011,40000,1,5700,0
1022092,2011,70000,1,5000,0
1024600,2011,45948,1,23000,1218.4
1025415,2011,80600,1,12000,0
1017526,2011,79000,1,25000,0
1025314,2011,57600,1,6000,0
1025274,2011,60000,1,10000,0
1021832,2011,150000,2,7500,0
1025301,2011,74346,1,7000,0
1009492,2011,40992,1,10000,0
1023996,2011,52000,1,20000,0
1025259,2011,145000,2,9600,0
947619,2011,58000,1,20000,0
1025199,2011,47000,1,6550,0
1025132,2011,53000,1,2500,0
1025239,2011,56004,1,12000,0
1025108,2011,13200,1,2500,126.13
997046,2011,110000,2,30400,0
1025186,2011,59500,1,11300,0
1025100,2011,27840,1,8575,472.44
1025163,2011,42494,1,16000,1023.63
1025055,2011,33600,1,13000,0
1024918,2011,60353,1,8500,0
1025062,2011,40000,1,6000,0
1024916,2011,65000,1,8800,0
1023918,2011,102000,2,25000,0
1008323,2011,32469,1,6000,0
1025008,2011,95000,1,12000,0
1024864,2011,60000,1,9600,0
1022972,2011,35000,1,8300,0
1014729,2011,33900,1,5500,0
1019123,2011,95000,1,35000,0
1024738,2011,40000,1,3000,0
1024741,2011,50000,1,2500,0
935790,2011,64000,1,12000,0
1024649,2011,149000,2,7200,0
1024721,2011,50000,1,2000,0
1024806,2011,70000,1,22000,0
834073,2011,28800,1,14000,0
1024800,2011,57000,1,7500,0
994765,2011,82000,1,6000,0
1024798,2011,55000,1,15000,12.41
1015995,2011,55000,1,22900,0
1024542,2011,50000,1,3500,0
1024678,2011,70000,1,35000,0
1018744,2011,12000,1,1950,0
1024549,2011,50000,1,12000,0
1024543,2011,35000,1,5000,0
1024691,2011,55000,1,6250,0
1017039,2011,48000,1,15000,0
1024670,2011,173156,2,30000,0
1024471,2011,60000,1,7000,0
1009584,2011,50000,1,2600,0
1024656,2011,150000,2,14000,0
1024482,2011,192000,2,15000,0
1020583,2011,90000,1,14300,0
1024620,2011,52000,1,15600,0
993978,2011,45000,1,19000,0
1024480,2011,126000,2,6000,357.16
1024144,2011,31200,1,3000,0
1024423,2011,34000,1,3500,0
1024323,2011,15600,1,2250,0
861652,2011,70000,1,8400,0
1024302,2011,36000,1,5000,0
915599,2011,46000,1,16000,0
1007810,2011,100500,2,27575,0
1024122,2011,150000,2,14000,0
1020621,2011,191000,2,35000,3686.85
1024086,2011,69996,1,30000,0
1023029,2011,72000,1,5000,0
1024044,2011,153000,2,7500,0
1024051,2011,10000,1,3000,0
1024170,2011,70000,1,9000,0
1022612,2011,48000,1,24000,0
1017853,2011,60000,1,13000,0
1023951,2011,36000,1,5500,0
1023946,2011,30000,1,3500,1788.75
993387,2011,131000,2,35000,0
1023914,2011,95000,1,24000,0
1023909,2011,150000,2,21000,2238.49
1023972,2011,75000,1,13200,17.7
1023591,2011,130000,2,30000,0
1023877,2011,73200,1,12000,0
1023875,2011,50794,1,5000,0
1023842,2011,54000,1,6850,586.53
999687,2011,60000,1,12000,0
1023699,2011,75000,1,15000,0
1023860,2011,75000,1,20000,1947.18
1023704,2011,50000,1,5000,0
1023044,2011,150000,2,35000,0
1023824,2011,48000,1,1500,0
1020966,2011,60000,1,12000,0
1023802,2011,51000,1,21000,0
1023659,2011,100000,1,6000,0
1023555,2011,97500,1,35000,2727.98
1022827,2011,60000,1,12400,0
1023438,2011,110000,2,30000,0
1023542,2011,90216,1,1200,198.67
1022552,2011,47000,1,7000,0
1023547,2011,70000,1,5600,0
1023590,2011,80000,1,4200,0
1023522,2011,35000,1,7000,0
1023485,2011,120000,2,25000,0
1016736,2011,80000,1,8500,0
1023459,2011,67000,1,3000,0
996371,2011,15120,1,1600,0
1023275,2011,75000,1,35000,1842.26
1022643,2011,11000,1,3400,0
1023219,2011,31000,1,10000,525.57
1023178,2011,66000,1,10000,0
1023172,2011,50000,1,3500,69.4
1022961,2011,62000,1,24000,2464.47
683110,2011,95000,1,35000,0
1015815,2011,60000,1,14000,0
1022929,2011,65196,1,9600,0
1022912,2011,40000,1,15000,0
1022908,2011,91000,1,1000,0
1022889,2011,94000,1,4000,0
1021934,2011,63440,1,20000,0
1018263,2011,90000,1,14000,0
1022845,2011,400000,3,15000,0
1022829,2011,63240,1,20000,888.26
1013775,2011,31200,1,15000,0
1022962,2011,73000,1,23000,0
