id,City ,SubscriptionFee,SubscriptionType
781f3e0e-e615-4738-aaae-131d00dfac1b,Thị Trấn Cẩm Thủy,312.98,Once
fbb0340d-988e-4515-acc9-2a1d93aa5279,Banzão,223.08,Monthly
fc092996-391d-4531-bd81-a148347771ba,G‘azalkent,285.72,Weekly
273ca7df-2a71-48a3-8d5c-b5c8e42e7603,,223.14,Yearly
f91aa316-32b7-488a-900e-c502be833aa2,Radekhiv,227.52,Weekly
057b614c-ed26-4c79-bc13-e3fcfaacdd9e,Paris 20,165.62,Weekly
f6bbccb2-3f08-4ba6-ae7d-45b7337aafad,Kota Ternate,501.39,Once
42128dcc-57be-4645-84f8-edcb1aa86865,Dashu,424.99,Yearly
cb378527-6313-4bdc-9f31-118aa643954a,Bálsamo Oriental,659.15,Once
e83d0d56-64fd-415b-9b64-f5d7178eb574,Créteil,168.71,Weekly
4ce1aa3e-67de-4c76-8fe0-b8b99f220eb6,Kuz’minskiye Otverzhki,168.68,Once
64422dee-a8f2-49f0-ab0b-a53c14ca74bc,,575.67,Once
05fb77ae-f570-4859-b0b2-faa547bcd646,Ochota,499.82,Once
aff40c95-bb34-4a35-992d-f35634e08005,,346.56,Weekly
3a535825-daa6-480c-bfb0-46284660a609,Kafachan,599.22,Yearly
2aeddd50-1072-4cec-8ff1-76ff32b61126,Czyżowice,209.97,Monthly
0c7a41fe-a5ad-44af-a6fb-30dbbdfc2767,Parque Industrial,475.12,Once
6c2448e5-59e7-499f-acd4-3c089893f129,Yong’an,195.17,Once
43be96d1-d0f4-4c13-a487-3d7be0370679,Sanjiazi,333.16,Weekly
efd1e8cd-f877-4fa5-a286-4d44687a37a3,Genyem,667.44,Weekly
f63751b4-a5fc-4778-b57d-b22b460d39de,Shifang,640.58,Weekly
6ba240df-6c4e-476e-abc3-971a5fdd37bb,Cavadas,450.71,Yearly
04f97525-3738-46fe-9dc8-8334cc5540b6,Villa Yapacaní,226.85,Yearly
bb6927d3-e3fd-4008-af46-68d21a3a617e,Trzebnica,628.9,Weekly
ab7e526b-749f-4e94-840f-00f344536750,Horní Štěpánov,579.42,Weekly
59cfa735-8742-4d1e-94f7-35358c01a558,Staryy Togul,179.61,Once
849b13db-cd0d-4af6-9abf-8db9e0bc6e16,Pasaco,229.88,Monthly
7ae56ceb-a206-4e62-abff-506326b80402,Honda,453.67,Once
521ea6d3-6933-4858-ac2c-d8d60851bd9d,Los Cedrales,258.4,Yearly
c013f8ae-7549-4cdf-8c70-bbe2927aee88,Neikeng,743.81,Yearly
874374fb-71a0-4639-b1b8-2c106b2d869f,Kastsyukovichy,547.63,Monthly
157919e6-5514-4900-bb9d-922ac015d5c2,Mabay,712.78,Weekly
c9487ee4-c3fa-4b25-9eec-da4420b89813,Coaldale,542.2,Once
d87b57bd-105e-47c1-8df0-caf7195914c2,Dadianzi,715.96,Once
afe6a4f3-97b5-443a-be1e-107a6c916d8f,Gibgos,219.8,Monthly
6880c69b-f0ed-4a34-a3a3-b085c6a256b6,Mulyosari,169.58,Yearly
5ef65467-0d74-4ca5-b89c-ca587ea84d81,El Rincón,283.27,Monthly
17ebd0c7-8777-4a7c-b1b5-bb11b0bf5a03,Masindi,303.25,Monthly
3ba1f4d4-5b82-4571-b5af-6d198b27f39d,La Ronge,454.73,Yearly
2c26101f-dcea-415f-972f-263447f21fea,Vyborg,483.86,Monthly
4062ee9c-5abd-4ed6-9302-385737b2e81b,Voznesenskoye,421.88,Once
21d62ba2-96e9-4700-bdb7-96c8d162e2a8,Nanfeng,275.4,Once
96a78436-01f2-4468-8393-94d7ef5fa7e4,Ndendé,387.48,Yearly
b769f44f-224d-432b-a7b6-e67c8d4c5f65,Smederevo,515.67,Yearly
d2e3b399-70d7-42b9-ae8c-341c8d83772f,Bhunya,457.09,Yearly
3cd43444-3a9a-4885-9fcc-63c202f62d88,Żarnów,219.06,Yearly
ac6c176e-5ad6-46cb-b2f6-309689151dbd,Mobaye,206.98,Yearly
ec5185f1-ee44-4d12-9b7f-6947c0953ef4,Lakkíon,436.27,Once
aac7c9ad-5e7a-4072-8405-34b530e3bde2,Lampari,498.65,Weekly
f17d81aa-7526-474b-89fd-65d1df3d0df1,Salt Lake City,669.28,Yearly
eb53c2b9-47d7-4c72-8f93-6aee59038158,São Borja,224.54,Weekly
a8d1d70a-43b5-41eb-a6cb-1c9253a723bc,Placetas,383.92,Monthly
8acc9af3-1d8c-4230-bb1d-95bbf14be69d,Beima,606.7,Monthly
8e3972c3-a5d6-4234-8c31-2c785e4a55d8,Impendle,172.67,Monthly
d66feca0-ff20-4965-9278-f6f7971bde8a,Tsimlyansk,522.05,Once
9e93b5e7-b170-4509-bf1e-53c6439c2e52,Cikembar,440.77,Once
4c5b7559-c5db-402d-9336-422fce278599,,507.85,Yearly
b5f72911-2b78-44e7-84b6-c134ca79c695,Xiasi,590.82,Weekly
6da82cdc-cf1b-4ba2-bc01-357747ab539a,Nanyang,197.05,Weekly
e7be6ea9-c3d0-405c-837e-e817978fd2bc,Maguyam,192.67,Once
5acd3680-c1c8-4766-9388-7e0bc98bd608,Mapalad,365.74,Weekly
5f44eed6-b423-40a7-849c-8403a3c1a80d,Basel,535.95,Yearly
bc657901-c384-4ad0-a18d-6af0de4a8fa2,Kwikila,179.26,Once
17b8aebd-997f-4598-bc35-85016a87f34f,Thakhèk,463.27,Weekly
c4a04131-a51b-4c01-bb2c-c4a58158d902,La Roche-sur-Yon,572.46,Once
86a85654-4eda-4517-9bf3-8b508c253853,Paraíso,244.9,Yearly
36a98773-7430-48ee-9be7-fb510f0b3e8a,Hualong,598.54,Yearly
43069dcb-af27-4f40-9ada-a97fb100c374,Aston,668.87,Once
8bead145-bfae-40a6-843b-1e9854b9ab34,Borgholm,628.22,Once
7d99310f-f00f-4305-b5fd-ac6dd57c68cf,Villa Concepción del Tío,715.08,Yearly
96b62e83-d461-4b4b-b3a2-41df1cb66198,Mazańcowice,210.55,Yearly
490df802-e478-468b-b95b-79d005d9b7bc,"Palmas De Gran Canaria, Las",332.15,Monthly
c84c9ea3-93b2-4ced-a3c4-d78a0a79f51e,Jaša Tomić,354.91,Weekly
381883fa-ae89-4422-afe2-9211c73b0099,Nuevo Emperador,346.97,Weekly
50efafed-27cf-44d2-941a-e5df1feae896,Si Satchanalai,631.77,Yearly
e9ffed61-13ed-42ad-9eae-faa05e4009a6,Uddevalla,158.02,Once
0caa3c15-0126-4e22-8332-6c94cb95f6ab,Daszewice,481.63,Monthly
8d96b5ae-3b2f-4ec0-8b07-412a6fcaee8f,Bangshipu,488.61,Monthly
149867dc-d93c-4389-8e2a-c86f1e459181,Darungan,187.21,Once
96c07197-8f54-488f-811f-6b9ce93243c1,Magalalag,409.69,Monthly
6e2df4f0-fb70-4521-bcd5-0ddfb0f54fcc,Yangba,498.2,Weekly
6400487b-ff13-4025-9b49-0129894a310f,Bujaków,568.9,Weekly
3f2a79ad-c7f0-4548-9970-52d820e05897,Tucupita,204.27,Monthly
028ba8d8-abc5-46c0-9d5a-1347ef9bd688,Bugo,503.34,Weekly
7ef345f0-6ab1-4253-b448-45acd4060d52,Woha,464.53,Yearly
08cf3bb4-cd54-41a5-87e9-83f55ae394dd,Bantogon,178.33,Monthly
bedd9947-223d-48b8-b3c0-ef1874d1f9f8,Basyūn,744.51,Once
e4672e12-4c78-4f4e-bd7b-aee34b622447,La Jicaral,517.82,Once
a3261c5a-dcd5-4744-904b-757d1a791b31,Várzea,414.92,Monthly
4db2b977-9ca3-4817-8fb9-b056c2db0ea6,Villeurbanne,330.28,Yearly
3fff3723-f839-49e9-a84c-33389e9ead2d,Kavýli,375.85,Weekly
3a12c0c1-cf06-439f-8896-59e0d36800ef,Tarko-Sale,244.31,Monthly
9b94d823-1455-4175-8ed2-5e367d93ec67,Biyong,723.49,Monthly
3020bc61-66b9-4545-8863-82b359867ba9,Paghmān,379.48,Weekly
113db15b-302b-499e-b741-08faee7c5941,Langford,406.4,Weekly
aa2e32a6-a3d6-49b8-9624-b02671c9dd9a,Balaklava,473.21,Weekly
31cc0b09-1ca1-4112-a785-f0d28f9cf254,Naqadeh,529.16,Monthly
f24ffd11-889d-49d3-98ed-029b12f16f5f,Xinzheng,449.15,Weekly
36dd8888-5979-404b-bf7b-3caadbda4f1d,Rzhavki,352.54,Weekly
48db33df-2006-4efb-ac6a-ba21c8d6c13c,Pedraza La Vieja,433.28,Weekly
831210b3-c9f6-47f9-b558-3c192e4eeb80,Menglie,546.72,Weekly
63335143-3fc9-415d-be25-f934238b9185,Labytnangi,552.88,Weekly
184f7189-7c12-4153-a1ab-5976c6d8acff,Nantes,539.97,Once
58b96eea-7f93-49a4-8af0-4d5e51101bb5,Ipoh,711.35,Yearly
19de9c84-e4c9-450e-b95e-32c7cad7fd9f,Garden Grove,456.09,Monthly
bdcbed26-2f5c-48d6-990a-139f79241e55,Mueang Nonthaburi,489.64,Yearly
355b6ffd-c2b1-48bf-b387-830419bc67a0,Loštice,412.61,Weekly
d63fa07b-f7fb-417c-aae9-06b37abbf065,Huangzhawan,324.14,Once
b68ad9b4-26ef-4c22-b9ce-3f49ec471185,Rodas,300.19,Once
ae297c29-bf43-429b-b064-6604f0a717ff,Cimanggu Wetan,640.5,Yearly
d1aff0d0-9ba9-4fc5-abe5-c477d16494fc,Vannes,355.07,Yearly
69a993f0-0867-4488-9264-70f4ca2c4baf,Novovoronezh,720.88,Once
be009359-9441-493d-94d9-a8636a1b37b4,Bollnäs,719.76,Yearly
ccc928a2-d506-4a1b-8dfc-5f43b10cd435,Prey Veng,218.28,Weekly
559c28df-1ab7-4f5b-a605-39ae39bcb207,Tanbu,729.68,Once
4068ca1f-af89-442e-821c-42815746d6db,Bollène,308.71,Once
3bdf74f4-a517-4307-a16e-f4e95df2dbfe,Maki,270.21,Once
93c45dcb-5774-489e-a161-fe34ad0ed7af,Bangshipu,733.68,Yearly
45a4ac18-d5e9-4072-8313-43f8438f3dff,Staryy Merchyk,317.23,Once
7c92699e-fe30-4225-bc6e-b60e7bfae6d1,Gakovo,679.58,Once
4c6d1280-e734-47dd-8ab7-99b9b289771c,Blama,181.02,Weekly
130ec9ac-f6d0-41f4-8afd-4acb86b9e340,Lhakangtang,156.81,Weekly
753bafff-44c6-4525-be31-fe65a3ae0842,Obudovac,727.45,Weekly
600a291c-8be5-4a17-9eb5-14551cc829a7,Jenang Selatan,376.67,Monthly
acf1a48a-6370-4fe9-a4f8-759e06f43445,Curitibanos,639.43,Once
d89fa5f1-a15f-49f2-9153-7a9063b366c9,Turku,215.71,Once
a26cb827-2144-4e6c-b986-38d64d848629,Manga,223.9,Weekly
5f32674c-a534-42ca-af65-a7467555c6c3,Tullamore,433.27,Weekly
076bb6fd-5712-43e0-abd7-2011bba315b6,Machalí,508.66,Yearly
9f09b1ce-6cc5-4dda-8aa9-4b2ada501138,Derviçian,695.74,Once
16349466-3aab-4fbd-9a5e-34dc730e1064,Huancheng,733.04,Yearly
b5ecc8f3-0a3c-4156-9e1d-524f231b42fc,Bom Despacho,311.65,Once
6cddfaa5-76c9-43e4-8dbb-48c346458593,Ardabīl,555.43,Once
17749e59-5d86-4970-8849-6404d3f4b669,Sośnicowice,330.93,Once
b2ea278f-50d4-4550-ab1b-0a3da5b23353,Annan,635.3,Monthly
a68346f8-816d-4b36-a156-06222fb64e83,Zavet,655.09,Monthly
7701c8a2-a7b9-4fed-8ce3-f34b23f21f28,Al Qārah,568.96,Once
6b58b48e-0a27-4565-906f-5d809e46c500,Santo Niño,422,Yearly
6cb9ae74-09de-440b-8c8d-27f34ffc95dd,Khrenovoye,692.54,Yearly
157fccc1-c2b1-4561-8d5f-aebbf71b898e,Sacramento,421.09,Once
c53a0167-9143-4c03-8cd0-3b293848a1dd,Kokop,445.79,Weekly
80d822c1-d8e4-41f6-b0a0-b6d37979b3bf,Pyskowice,700.11,Once
0d59b10a-0629-44a7-bdcb-82daaba31d41,Alibunan,347.35,Yearly
86d27a2d-ad95-4701-9175-34bb65e5fdbe,Hema,716.44,Once
222d32e2-6cb0-4e9d-b1ac-0e0b0294345b,Krajan Satu,705.15,Yearly
c6c1d3cb-acd0-41c0-9ecc-e8f0ec14b25e,Kamloops,435.61,Monthly
68a05d0b-68b1-4d12-8c90-1c3578e77ce2,Curug,554.96,Yearly
2c61a53e-9479-4e2c-b959-c896b27de68e,Nocaima,437.84,Weekly
ce5989b9-fd8f-4cbd-87fc-6be2d210c279,Bumba,575.48,Monthly
eeb9646b-11b1-4253-bfc3-eb4ea316728a,Plottier,485.9,Yearly
2783861e-15f9-4db1-8643-05e84bc5dba8,San Emilio,717.34,Monthly
e216b83b-3a59-475e-9e03-ad031c3302f9,Serh,705.36,Once
a2158c2c-a66c-4f34-9b7c-b966bc7928c3,Pinheiro Machado,619.3,Once
b1cbe633-2f0f-40c7-8cb8-4d0277f32422,Ashbourne,397.32,Once
4ebb24b8-ea8c-4385-b7a9-fc2ca05ce737,Horní Stropnice,686.97,Once
b7b3ea65-e31f-4357-b637-48485b23bcba,Piraju,506.56,Monthly
c915d549-c72d-4952-861f-3fb7ebf75c61,Itambé,623.37,Yearly
c3f717a6-afb4-4245-b077-6b827abbeaab,Gbarnga,251.77,Monthly
0244c7de-64a2-4e1d-ba67-53a47b26defb,San Carlos,389.19,Yearly
e0c85403-0ad6-4640-b12a-704c1954fe6f,Cumaná,481.61,Once
9db44d6c-feec-417f-960a-6175a5f60a80,Andou,353.43,Weekly
107cf5d7-fa0e-4519-ba46-9030ddd21adb,Luxi,588.58,Monthly
3875521b-6825-4d67-b8d5-630986543c69,Wudan,719.06,Yearly
89cd468e-462b-4c8c-9dc3-9e6aae7ea9c4,,708.98,Monthly
38e84deb-1fd8-4ef4-a6da-33f015e3437b,Pittsburgh,724.04,Weekly
eb28d292-826a-4323-940d-9a81428ad3f2,Melaka,727.39,Monthly
57cc8441-fd03-4826-87d4-1a4029caec5a,Zamboanga,325.46,Yearly
3c1acf08-7fa8-43ab-b155-831bcf8dde79,Zgornje Bitnje,256.13,Weekly
287ae0df-fd51-4230-b5f6-83b66f1e9c9c,Satsumasendai,206.18,Once
643805ac-0fec-4d42-a03f-d0e4c3393e2b,Koran,405.16,Yearly
b56aaee3-218d-4021-9e5f-caf07958e413,Mingoyo,426.02,Once
d7fe47ff-d48c-4e85-8ea6-924801ecd887,Patao,655.4,Yearly
8cb0a9fa-215c-4f0c-94f2-87b7ca8c9728,Rengasdengklok,588.11,Yearly
78d5afc0-167e-4705-985c-0119ade2087d,Socorro,446.18,Weekly
5424849e-9235-4804-a7b3-2774a63bfce6,Ichinohe,640.17,Weekly
54a98c68-dcc4-40fc-9b3c-171b9448bf26,Pirajuí,177.91,Monthly
03fdfcd5-8d58-4f8e-9990-2d03fd307e9e,Moville,544.71,Yearly
b0645a5f-b8ab-4a9e-a3d0-95d3aecd2509,Sasaguri,494.97,Once
966e3460-1b2d-45f9-94b1-482ed18bc413,Gilowice,464.7,Weekly
7aa5f369-2252-41f3-8098-5f8a0a131ac4,Roldanillo,577.9,Once
b8fdfcc2-7bb7-49b5-ac92-6c643ee1492f,Liuzuo,201.19,Monthly
eabe708f-7222-4122-baf7-b069a2fd3562,Erhe,586.76,Once
4cf0546c-63a3-41c3-9728-f16b8955cff0,Wang Sai Phun,720.24,Once
b8c6c90d-23bc-4281-aaab-3dff7df2567d,Paraguaçu Paulista,241.51,Yearly
4d23c59d-6f2b-4911-9c1d-cb2926b0c66d,Liuheng,166.15,Weekly
87c1bea3-64c0-4706-9db9-666250509584,Lulindi,683.62,Monthly
eaaaaf1d-10ef-4604-91a4-8ae45a30751b,,697.89,Weekly
33a2f486-b1ee-452d-ba98-1d7f946c70c3,Wangjing,196.25,Monthly
32fc590b-cbc2-4919-99d6-adbe868bc29b,Boracéia,393.44,Monthly
f93b6d2a-5d44-4e7f-9c74-d04ce2e0d039,Firavitoba,351.55,Once
7c426831-2622-4acd-8eb7-3b666ec8c29a,Blackfalds,161.75,Yearly
793e987b-b499-40b1-b023-432f9ad51fce,Pocohuanca,318.02,Weekly
ca5554f4-b9b3-416a-90c8-c53dd81b614c,Houjia,297.2,Once
563ff736-b20d-4336-827c-5dbf4a683bf5,Santo António das Areias,564.64,Monthly
db204c63-431d-4a1d-a2cc-2e60e6c89a27,Konotop,214.5,Monthly
e038a136-7286-4364-adb5-14a330b6102c,Ko Si Chang,476.16,Weekly
0f7f40f5-a05a-4e31-b6be-c2e41750b647,Salinas,736.38,Monthly
4de563ef-4d97-4348-ae1d-2f1b2a165a57,Xiashuitou,416.66,Weekly
2010db47-940d-4d14-b7ca-605aaf83d668,Hägersten,641.3,Monthly
07f1255b-6f0c-428f-bc87-827e02317c0e,Wushan,339.87,Yearly
1cb37cbd-6e0c-40da-a756-827509650a28,Baiyushan,319.61,Monthly
b34183d2-317b-41ae-9fa6-6c7dd4f814f4,Kalá Déndra,478.65,Weekly
a8fc1a9a-00bb-43e3-b6cb-3d82084472d8,Manorom,675.84,Monthly
c5e94b18-9468-44e7-a433-140c95cb7491,Chibombo,203.77,Yearly
d1596992-f929-47e7-b415-7038f94b4cd2,Figueira,720.4,Once
5474c831-f837-49a6-bba2-668d9c1ac753,Valcheta,581.14,Yearly
696f73ed-d02f-4324-ae00-c332ab7385d9,Hodkovice nad Mohelkou,692.58,Yearly
76e1cd9b-2159-4e9c-a345-0fc82008351d,Junchuan,489.43,Yearly
520f59f4-e6b8-46c7-9920-8c44f3caab62,Maranura,648.37,Weekly
e2fe50c2-cb3e-42aa-96c3-3668757b51a3,Xianyi,323.18,Once
64811502-3feb-4408-a47c-69a1f2e8f04b,Moquegua,536.95,Once
c14448f4-ea75-470d-bb79-9de2b53df86b,Encañada,500.38,Monthly
7810c4cb-5236-4803-9d0e-4daa24a3074c,Dzerzhinsk,296.09,Yearly
67b48071-e7bf-46e2-99a0-01b7f77a5a73,Caen,228.99,Once
b30b73e8-ed6a-4534-b931-4bdd7bdb8dd8,Budta,340.34,Monthly
5d5696b3-ea29-4d8b-97d1-c0116a8328e9,,699.05,Once
9d550abb-d8c1-455c-a169-09bb2ed03095,Na Klang,626.15,Yearly
ad3e5e8e-fd90-4f9d-a178-6e8dbf03ae16,Shatian,231.91,Once
30657c07-8fdf-4ea6-8df1-70e69bb9a05a,Göteborg,274.06,Yearly
20da875c-6e9e-4792-9da3-22969b7ad1ab,Krasnoarmeysk,228.12,Weekly
8731fde6-9997-499f-bf3c-0fc7a0dc7166,Enschede,387.27,Monthly
0a6a219a-ba71-491f-9bfa-a03703ad979b,Quinta de Valadares,699.7,Once
1b8afa31-e0e3-49d6-9f6a-39fba7678013,El Triunfo de la Cruz,518.96,Yearly
6574ddc7-ac1d-45cb-9ba1-c9060b7645d8,Creil,581.38,Monthly
930ca0d3-4cf9-4c0a-ad84-917ff7fdc9e7,Yuktae-dong,233.54,Once
ff131aed-62aa-44cb-b0de-2909d12d2be8,Ţammūn,461.53,Weekly
5acde19d-e5e4-42d7-88f3-14795d21cd13,Kakamas,369.99,Weekly
3c5e89ab-c63a-4f11-a9ef-73a85aeecc39,Vänersborg,570.23,Monthly
fe29b76b-728f-4314-a440-6c2e907657dc,Dakhla,157.36,Once
6e91e869-f87c-4fbc-8123-31e8fe8538bf,Tangwang,434.24,Yearly
8bb5141f-4bae-4041-b68d-35a55d9709ee,Gununggoong,253.76,Weekly
2fc051d2-b068-4ea8-b009-cba9b692c8b5,Svetlyy Yar,386.44,Yearly
dfbd5b6a-55d3-402a-9942-98fbf19649a3,Itoigawa,281.44,Yearly
3af4e7d7-6a15-494f-8b7d-52414da1dbcf,Bloemhof,197.32,Once
a77cddfd-5718-4245-8804-fc2fef9948d2,Xinxiang,469.64,Weekly
fec3dab2-522a-407b-89bc-7290c6244c45,Nhà Bè,616.6,Weekly
f815416c-401c-4a34-87a8-bce4515f99b3,Dongyu,627.48,Weekly
605a2e81-e5f6-4f27-b416-646a9f8e03fb,Osby,432.85,Yearly
26630b7d-16d8-4d13-aa8c-4ed147568b54,Machinga,625.86,Monthly
fa4fbaaf-fc6b-4864-860c-c501c9836664,Bojonggaling,497.14,Once
92bdf0a3-367e-4c34-8bea-b11f4578b212,Sapotskin,438.34,Weekly
bb8d144a-cc34-4eb6-b48c-189ac1c9a7f8,Fonadhoo,732.6,Weekly
f0f5ec33-e5e7-4cf0-8bcb-f00efce3f02e,Ladushkin,284.31,Weekly
29ae7b77-d6fa-4596-b52c-12b978416c02,Mohelnice,494.04,Weekly
3c49cd58-35eb-47d2-99a8-1edbf435c4cb,Bao’an,541.16,Monthly
9a7515c1-8e64-4d2e-b8e3-b2ce94d68428,Val-de-Reuil,560.51,Once
c0e81b3c-edff-4ab2-afb1-b4051b348a8b,Buyun,497.7,Once
b54b7ee5-6793-40e0-b4e0-9d493f07e458,Qingkenpao,384.7,Weekly
d85bdc61-bcbf-450a-ad8b-e2604daf1ba0,Vyshneve,687.56,Yearly
982b1c0e-6139-4326-af72-f0d90360205b,Donggaocun,216.26,Monthly
e3d23752-a547-401c-9a15-9b4e7b92d6c6,Wanglu Kulon,642.82,Yearly
427f111b-14bc-4863-af06-e5676eff09e8,,231.13,Yearly
e1d6c5a5-b2ac-4146-a5f8-bea56436d6e4,Tukums,531.94,Monthly
ea93d91a-cd68-40ec-a3d5-ef5ce51a809f,Benhong,419.35,Monthly
56652dc4-25c4-4015-8669-3e83675796e3,Maduao,641.65,Once
b260b14a-d818-451b-a376-666e886d428b,Guixi,535.97,Monthly
2787ed22-bcc8-4f85-9680-aa7ef78b59e9,Val-de-Reuil,172.92,Once
b229c26a-b8bf-45a3-b849-14339da0fdde,Trindade,682.62,Weekly
9d05c7ad-680b-4aba-82c1-0bd58883c0a5,Greenwood,682.49,Yearly
ee586e40-e828-4d07-8bd9-40e095a302aa,Okrika,398.34,Weekly
a21ce09c-313d-4d4f-a783-52c193e12057,Nanbin,624.46,Once
b8bdfd0e-5afb-4ccc-993d-1b57d6e41999,Tianhe,159.54,Weekly
181d11c9-7900-4e45-abca-4e55609c4006,Vol’nyy Aul,278.3,Weekly
9ed9380c-b0f7-41e7-a705-016d99d93ec8,São Domingos,380.65,Monthly
248e9e30-ccc4-4677-9402-7d25b8a5950d,Licuan,425.9,Weekly
601e1acb-852b-4bc6-b714-e7c00b2a425d,Áno Sýros,215.92,Yearly
f0144494-cff2-4abc-818d-a9c5829671c6,Ngamba,606.87,Yearly
5d2636d1-8772-468c-9432-aadaf6a5299b,Neob,327.13,Once
b2e0a1de-c9a6-4d9c-a806-d6034b2752af,Orito,150.45,Once
395fda80-e6d7-4742-8854-07fbb8054901,Chaihe,344.54,Weekly
be70627d-6efd-4bf8-8b27-21a4f2d0b5b8,Mātli,515.78,Monthly
c4091640-20eb-4b41-b5cc-ccf2b1348253,Zarechnyy,180.31,Yearly
86bf3f51-4737-4b13-9acc-c1a21e1d4337,Malausma Kidul,419.5,Yearly
5a400238-ffdf-4b4c-b0bf-82dc8dd356ad,Burunday,559.48,Once
1561d643-7fd0-4962-92b1-9b2684ef602e,Sanankerto,370.1,Weekly
b6dbb30a-e5ad-4a41-b91b-7e314bfe5df4,Salingogan,430.36,Yearly
67e43f0b-b042-4fb2-bd34-50894dae0b0d,Gaozhai,517.91,Once
da00b937-df5c-432a-8901-d27bf5ac88fc,Pembroke,663.49,Once
6ea26edd-3664-4868-9f8b-ed314b6284da,,391.5,Once
024a9772-a3dc-4f1e-8e46-09684319e6b6,Patiya,416.28,Monthly
96d6308d-2e58-477f-8fc7-5aa0dd3da00f,Vigo,493.93,Once
33a420eb-2ffd-4c3e-8ee6-583029a75472,Sarulla,526.33,Monthly
d411de81-29c1-47a9-8c9e-98b656ac3012,Gambut,718.92,Monthly
82f08aea-70cd-4e05-b19b-9b50ac6a2461,Jincheng,508.84,Monthly
eb0d0bcd-719e-4d37-b5e7-f46447556602,Kobeřice,664.07,Weekly
2b6270fc-183f-4359-a1e9-63c8daca92a6,Paris 20,521.44,Once
905e0d27-fea4-4ade-bff3-a5c5eeb88733,Svilengrad,240.2,Once
73db6bd1-af76-4cca-8f47-47cdc5762277,Batasan,511.23,Yearly
ab516ade-7b79-42d9-81b8-f77862cf6e86,Beitou,639.75,Once
fc12d3e1-f46e-41d8-b79e-bb848c3e87b2,Västerås,641.1,Weekly
e88731a5-fc65-4919-ad5f-66e647514eac,Bontang Baru,219.38,Yearly
f50f4c6f-f46c-4d3c-bb5f-35fc8454d4db,,640.41,Weekly
22035690-1c95-49f7-8e7c-761b829d3e56,København,415.64,Yearly
b6221155-f439-4f48-8e6c-ee380378ff12,Pamakayo,508.44,Monthly
04e90c46-7124-486d-bd69-6c27e6e1ae05,Kebonkalapa,387.95,Monthly
6e46ab2d-ad95-470a-bf8c-85755cce3736,Damietta,215.94,Weekly
b66d3c7b-3e8c-4c25-9c85-29c1a5f917d2,Bonabéri,635.84,Weekly
19989ac8-a36f-4051-92a8-386becaeedc8,Chelu,609.48,Monthly
252eaec2-81f5-4654-b7cc-aab7259b1d20,Tuojiang,494.1,Weekly
b3317377-2ce6-457e-83b5-98884a9e111c,Tanjungjaya,618.69,Once
bb5ae280-5a0f-4751-900e-6220ebb7cfdf,Vyshchetarasivka,219.04,Yearly
4e6138b5-7195-4cb7-a707-7fb02eba3645,Mayang,322.17,Weekly
0a58ed5c-4f79-40c9-959c-2a60fc48756d,Adelaide Mail Centre,469.08,Monthly
36768b64-6da2-4b97-8268-a8cec8200947,,532.89,Monthly
61c1f0eb-37eb-4039-b4ba-178ed43eeaf7,Kukuna,498.29,Yearly
2ffa0b48-d533-46d7-be4d-b8ad695f92b3,Limbangan,672.54,Monthly
1408c64e-aa64-44b0-b49a-70eb632efa39,Gómez,217.9,Yearly
2db460d5-a77e-4d39-8e88-0349a581d5d3,Bailizhou,640.12,Weekly
fc4dc938-b55c-470c-85e8-62774d59c588,Mieścisko,681.01,Monthly
00dbd1c6-98bc-40c4-a1f8-479fd5e92aa9,N’dalatando,701.76,Yearly
52fb33e0-f900-4574-aea2-cc6b5a39ffc3,Saryg-Sep,738.87,Weekly
9268fdfe-6389-4863-9072-a9669019d34d,Ladhewāla Warāich,222.65,Weekly
920e2cd8-27cc-4691-a4e3-71b90d1b5a2d,Libochovice,362.42,Yearly
db50979c-1095-449c-8204-be1b344a90bc,Ingarö,464.76,Yearly
d66b09ed-4813-42af-9675-b965fb6ec67e,Kwakoa,490.37,Weekly
af00b0d1-15c1-4ac0-909e-129642a8881d,Opaka,170.78,Monthly
bee2f5dc-1000-478b-9d6a-25f794245240,Santo Tomás,645.86,Monthly
07b8a3b0-d496-4818-a4c2-1bacb863eddc,Guapi,673.75,Monthly
50af246d-0daa-4694-b749-8a5a095187e1,Wanareja,375.78,Yearly
e66a7929-faf0-48ef-8c29-ee1e7df671ca,San Pedro Masahuat,661.26,Weekly
ddb92d93-bce9-4712-bda6-f84b601e4c11,Vladivostok,542.73,Monthly
289260a9-233b-4cf1-a18c-97d5815db69b,,553.63,Weekly
2ff0ce82-d06d-41a2-ba2f-717aa049086c,Pathum Thani,669.71,Weekly
8f24d813-8a2c-45bb-a773-b8dec40cc3ab,Detik Satu,256.24,Yearly
dd322f84-6cdd-41bd-bb12-9133bdb8d8cf,Jiannan,739.44,Once
681cce47-b70d-4d95-a528-ee49816c27dd,Touguinha,611.59,Weekly
699cb6be-982c-4f3b-8477-6e1376c5911c,Zebrzydowice,346.85,Yearly
aed1feb9-5753-46e5-adc0-8ff55b6a739c,Forestville,233.35,Monthly
d1771b19-7288-429d-93d1-2876c001d163,Xiangfu,535.08,Monthly
bc558118-8994-4db6-ab3b-4cf95166d7ca,Bularit,302.56,Yearly
19d5cf4b-8817-471d-b46e-5e905ee2d17a,Ilmajoki,225.97,Monthly
